Unnamed: 0,listing_url,last_scraped,description,host_url,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_verifications,host_identity_verified,neighbourhood,neighbourhood_cleansed,property_type,room_type,amenities,has_availability,calendar_last_scraped,first_review,last_review,license,instant_bookable,id,host_id,host_listings_count,host_total_listings_count,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,room_type_encoded
1832,https://www.airbnb.com/rooms/28696636,2024-09-05,"Stay right in the centre of Hobart. This accommodation is in a Family Room with ensuite and includes a double bed, single bunk, ensuite bathroom with hairdryer, TV, tea/coffee, small fridge, cupboard, heating, linen and towels. Sleeps max four people.",https://www.airbnb.com/users/show/301581060,2019-10-10,No hay tiempo de respuesta,No hay porcentaje de respuesta,No hay porcentaje de aceptacion,f,['email'],t,Neighborhood highlights,Hobart,Room in hostel,Hotel room,"[""Dishes and silverware"", ""Heating"", ""Luggage dropoff allowed"", ""Wifi"", ""Building staff"", ""TV"", ""Kitchen"", ""Bed linens"", ""Self check-in"", ""Smoke alarm"", ""Hair dryer"", ""Essentials"", ""First aid kit"", ""Fire extinguisher"", ""Hot water"", ""Microwave""]",t,2024-09-05,2019-06-17,2024-07-23,"Exempt: This listing is a hotel, motel, or caravan park",t,28696636,301581060.0,2.56,3.23,4.0,1.0,1.0,3.0,145.0,1.0,1125.0,21,50.0,79.0,301.0,72.0,24.0,0.0,4.93,4.74,4.97,4.96,4.9,3.0,0.0,0.0,0.0,1.13,3
1833,https://www.airbnb.com/rooms/28696642,2024-09-05,"Stay right in the centre of Hobart where you can stroll to all the main attractions and waterfront.  <br /><br />This accommodation is in a double Room with ensuite and includes a double bed, ensuite bathroom with hairdryer, TV, tea/coffee, small fridge, cupboard, heating, linen and towels.",https://www.airbnb.com/users/show/301581060,2019-10-10,No hay tiempo de respuesta,No hay porcentaje de respuesta,No hay porcentaje de aceptacion,f,['email'],t,Neighborhood highlights,Hobart,Room in hostel,Hotel room,"[""Heating"", ""Luggage dropoff allowed"", ""Wifi"", ""TV"", ""Kitchen"", ""Bed linens"", ""Self check-in"", ""Smoke alarm"", ""Hair dryer"", ""Essentials"", ""First aid kit"", ""Fire extinguisher"", ""Hot water"", ""Building staff""]",t,2024-09-05,2019-09-28,2024-08-21,"Exempt: This listing is a hotel, motel, or caravan park",t,28696642,301581060.0,2.56,3.23,2.0,1.0,1.0,1.0,115.0,1.0,1125.0,25,51.0,81.0,312.0,77.0,20.0,0.4,4.8,4.91,4.97,4.91,4.91,3.0,0.0,0.0,0.0,1.28,3
1834,https://www.airbnb.com/rooms/28696653,2024-09-05,"Entire 4 Share Room includes two sets of single bunk beds, linen and locker (own padlock required), bed light, heating, key card security and private ensuite bathroom. <br /><br />We offer a range of multi-share rooms or private rooms.",https://www.airbnb.com/users/show/301581060,2019-10-10,No hay tiempo de respuesta,No hay porcentaje de respuesta,No hay porcentaje de aceptacion,f,['email'],t,Neighborhood highlights,Hobart,Room in hostel,Hotel room,"[""Dishes and silverware"", ""Cooking basics"", ""Heating"", ""Luggage dropoff allowed"", ""Wifi"", ""Oven"", ""Building staff"", ""TV"", ""Kitchen"", ""Bed linens"", ""Self check-in"", ""Smoke alarm"", ""Refrigerator"", ""Essentials"", ""First aid kit"", ""Fire extinguisher"", ""Hot water"", ""Microwave""]",t,2024-09-05,2018-12-02,2024-03-16,"Exempt: This listing is a hotel, motel, or caravan park",t,28696653,301581060.0,2.56,3.23,4.0,1.0,1.0,4.0,190.0,1.0,1125.0,27,56.0,86.0,312.0,26.0,1.0,0.0,4.81,4.91,4.97,4.92,4.88,3.0,0.0,0.0,0.0,0.37,3
1855,https://www.airbnb.com/rooms/29041452,2024-09-05,"Pod Inn is the first Capsule hotel in Tasmania and is located in the heart of Launceston. It is only a stone’s throw away from the Woolworth supermarket , Food court, KFC, Subway, Village Cinema and Brisbane Street Shopping Mall. It is only a few minutes walking distance away from major tourist attractions such as Cataract Gorge, Penny Royal Adventures, Royal Park, QVMAG Art Gallery and seaport.",https://www.airbnb.com/users/show/217499136,2018-09-26,within an hour,100%,100%,f,"['email', 'phone']",t,neighborhood not highlighted,Launceston,Room in hostel,Hotel room,"[""Dishes and silverware"", ""Paid parking on premises"", ""Hangers"", ""Hair dryer"", ""First aid kit"", ""Microwave"", ""Heating"", ""Wifi"", ""Free street parking"", ""Exterior security cameras on property"", ""Lockbox"", ""Paid washer \u2013 In building"", ""High chair"", ""Central air conditioning"", ""Dedicated workspace"", ""Kitchen"", ""Self check-in"", ""Smoke alarm"", ""Refrigerator"", ""Essentials"", ""Iron"", ""Hot water""]",t,2024-09-05,2018-11-20,2024-07-27,"Exempt: This listing is a hotel, motel, or caravan park",f,29041452,217499136.0,5.0,5.0,2.0,1.22,2.09,2.78,210.09,1.0,365.0,30,60.0,90.0,365.0,230.0,29.0,0.0,4.93,4.91,4.97,4.96,4.79,5.0,0.0,0.0,0.0,3.26,3
1856,https://www.airbnb.com/rooms/29041661,2024-09-05,"Pod Inn is the first Capsule hotel in Tasmania and is located in the heart of Launceston. It is only a stone’s throw away from the Woolworth supermarket , Food court, KFC, Subway, Village Cinema and Brisbane Street Shopping Mall. It is only a few minutes walking distance away from major tourist attractions such as Cataract Gorge, Penny Royal Adventures, Royal Park, QVMAG Art Gallery and seaport.",https://www.airbnb.com/users/show/217499136,2018-09-26,within an hour,100%,100%,f,"['email', 'phone']",t,neighborhood not highlighted,Launceston,Room in hostel,Hotel room,"[""Dishes and silverware"", ""Paid parking on premises"", ""Hangers"", ""Hair dryer"", ""First aid kit"", ""Microwave"", ""Heating"", ""Wifi"", ""Free street parking"", ""Exterior security cameras on property"", ""Dryer"", ""Lockbox"", ""Long term stays allowed"", ""Paid washer \u2013 In building"", ""Central air conditioning"", ""Luggage dropoff allowed"", ""Kitchen"", ""Iron"", ""Self check-in"", ""Smoke alarm"", ""Refrigerator"", ""Essentials"", ""Fire extinguisher"", ""Hot water""]",t,2024-09-05,2018-11-22,2024-08-13,"Exempt: This listing is a hotel, motel, or caravan park",f,29041661,217499136.0,5.0,5.0,1.0,1.22,2.09,2.78,210.09,1.0,1125.0,30,60.0,90.0,365.0,59.38,44.0,1.0,4.79,4.91,4.97,4.96,4.85,5.0,0.0,0.0,0.0,3.87,3
1903,https://www.airbnb.com/rooms/29662960,2024-09-05,"Step into our 2 Bedroom Spa Water View Suite for a cozy retreat that feels just like home. With two comfy king-sized beds, a spacious marble bathroom featuring a relaxing spa and walk-in shower, and a range of thoughtful amenities including bath salts, organic body wash, and locally roasted coffee, your stay promises comfort and relaxation.",https://www.airbnb.com/users/show/223071252,2018-10-28,No hay tiempo de respuesta,No hay porcentaje de respuesta,100%,f,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Hobart,Room in hotel,Hotel room,"[""Dishes and silverware"", ""Private hot tub"", ""TV"", ""Hangers"", ""Hair dryer"", ""First aid kit"", ""Coffee"", ""Microwave"", ""Indoor fireplace"", ""Heating"", ""Free parking on premises"", ""Shampoo"", ""Wifi"", ""Air conditioning"", ""Free street parking"", ""Toaster"", ""Building staff"", ""Cooking basics"", ""Coffee maker"", ""Dryer"", ""Oven"", ""Long term stays allowed"", ""Washer"", ""Dining table"", ""Mini fridge"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Kitchen"", ""Iron"", ""Hot water kettle"", ""Stove"", ""Self check-in"", ""Smoke alarm"", ""Wine glasses"", ""Dishwasher"", ""Refrigerator"", ""Essentials"", ""Fire extinguisher"", ""Hot water""]",t,2024-09-05,2021-01-09,2024-01-13,No cuenta con licencia,t,29662960,223071252.0,3.0,9.0,4.0,1.0,2.0,2.0,210.09,1.0,1125.0,18,38.0,58.0,158.0,14.0,2.0,0.0,5.0,4.93,5.0,4.86,5.0,3.0,1.0,0.0,0.0,0.31,3
1905,https://www.airbnb.com/rooms/29684042,2024-09-05,"This top-floor suite offers a unique blend of boutique hotel amenities and the comfort of a home. Enjoy stunning views of Battery Point while lounging in a plush king-sized bed or soaking in the corner spa. The room is equipped with modern amenities, including a smart TV, mini bar, and central heating. Shared facilities like the guests' kitchen, stocked breakfast larder,   lounge rooms and laundry provide a homely feel, while daily housekeeping ensures a relaxing stay.",https://www.airbnb.com/users/show/223071252,2018-10-28,No hay tiempo de respuesta,No hay porcentaje de respuesta,100%,f,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Hobart,Room in boutique hotel,Hotel room,"[""Dishes and silverware"", ""Free washer \u2013 In building"", ""Bathtub"", ""Free dryer \u2013 In building"", ""Housekeeping available from 7:30 AM to 12:00 PM, every day - included with your stay"", ""Hangers"", ""Hair dryer"", ""Ariston stainless steel double oven"", ""First aid kit"", ""Central heating"", ""Coffee"", ""42 inch HDTV with Netflix"", ""Microwave"", ""Mr Smith conditioner"", ""Mr Smith shampoo"", ""Cleaning products"", ""Wifi"", ""Free parking on premises"", ""Millie Organics body soap"", ""Extra pillows and blankets"", ""Coffee maker: espresso machine"", ""Free street parking"", ""Toaster"", ""Building staff"", ""Fire extinguisher"", ""Cooking basics"", ""Dishwasher"", ""Shower gel"", ""Long term stays allowed"", ""Indoor fireplace: gas"", ""Dining table"", ""Breakfast"", ""Mini fridge"", ""Freezer"", ""Clothing storage"", ""Luggage dropoff allowed"", ""Kitchen"", ""Hot water kettle"", ""Stove"", ""Bed linens"", ""Self check-in"", ""Portable fans"", ""Room-darkening shades"", ""Smoke alarm"", ""Refrigerator"", ""Essentials"", ""Wine glasses"", ""Shared backyard \u2013 Fully fenced"", ""Iron"", ""Hot water""]",t,2024-09-05,2021-01-16,2024-02-14,No cuenta con licencia,t,29684042,223071252.0,3.0,9.0,2.0,1.0,1.0,1.0,399.0,1.0,1125.0,12,34.0,55.0,162.0,20.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,3.0,1.0,0.0,0.0,0.45,3
1982,https://www.airbnb.com/rooms/30717961,2024-09-05,"Pod Inn is the first Capsule hotel in Tasmania and is located in the heart of Launceston. It is only a stone’s throw away from the Woolworth supermarket , Food court, KFC, Subway, Village Cinema and Brisbane Street Shopping Mall. It is only a few minutes walking distance away from major tourist attractions such as Cataract Gorge, Penny Royal Adventures, Royal Park, QVMAG Art Gallery and seaport.",https://www.airbnb.com/users/show/217499136,2018-09-26,within an hour,100%,100%,f,"['email', 'phone']",t,neighborhood not highlighted,Launceston,Room in hostel,Hotel room,"[""Dishes and silverware"", ""Paid parking on premises"", ""Hangers"", ""Hair dryer"", ""First aid kit"", ""Microwave"", ""Heating"", ""Wifi"", ""Free street parking"", ""Exterior security cameras on property"", ""Lockbox"", ""Paid washer \u2013 In building"", ""Central air conditioning"", ""Dedicated workspace"", ""Kitchen"", ""Iron"", ""Self check-in"", ""Smoke alarm"", ""Refrigerator"", ""Essentials"", ""Fire extinguisher"", ""Hot water""]",t,2024-09-05,2019-01-13,2024-07-21,DA0563/2017,t,30717961,217499136.0,5.0,5.0,2.0,1.0,4.0,3.0,200.0,1.0,365.0,29,59.0,89.0,363.0,36.0,7.0,0.0,4.93,4.91,4.97,4.96,4.83,5.0,0.0,0.0,0.0,0.52,3
1983,https://www.airbnb.com/rooms/30718078,2024-09-05,"Pod Inn is the first Capsule hotel in Tasmania and is located in the heart of Launceston. It is only a stone’s throw away from the Woolworth supermarket , Food court, KFC, Subway, Village Cinema and Brisbane Street Shopping Mall. It is only a few minutes walking distance away from major tourist attractions such as Cataract Gorge, Penny Royal Adventures, Royal Park, QVMAG Art Gallery and seaport.",https://www.airbnb.com/users/show/217499136,2018-09-26,within an hour,100%,100%,f,"['email', 'phone']",t,neighborhood not highlighted,Launceston,Room in hostel,Hotel room,"[""Dishes and silverware"", ""Paid parking on premises"", ""Hangers"", ""Hair dryer"", ""First aid kit"", ""Heating"", ""Wifi"", ""Free street parking"", ""Exterior security cameras on property"", ""Lockbox"", ""Washer"", ""Central air conditioning"", ""Dedicated workspace"", ""Kitchen"", ""Iron"", ""Self check-in"", ""Smoke alarm"", ""Refrigerator"", ""Essentials"", ""Fire extinguisher"", ""Hot water""]",t,2024-09-05,2020-01-25,2024-03-18,DA0563/2017,t,30718078,217499136.0,5.0,5.0,3.0,1.0,1.0,3.0,200.0,1.0,365.0,23,49.0,79.0,352.0,28.0,4.0,0.0,4.93,4.91,4.97,4.96,4.86,5.0,0.0,0.0,0.0,0.5,3
1984,https://www.airbnb.com/rooms/30718307,2024-09-05,"Pod Inn is the first Capsule hotel in Tasmania and is located in the heart of Launceston. It is only a stone’s throw away from the Woolworth supermarket , Food court, KFC, Subway, Village Cinema and Brisbane Street Shopping Mall. It is only a few minutes walking distance away from major tourist attractions such as Cataract Gorge, Penny Royal Adventures, Royal Park, QVMAG Art Gallery and seaport.",https://www.airbnb.com/users/show/217499136,2018-09-26,within an hour,100%,100%,f,"['email', 'phone']",t,neighborhood not highlighted,Launceston,Room in hostel,Hotel room,"[""Dishes and silverware"", ""Paid parking on premises"", ""Hangers"", ""Hair dryer"", ""First aid kit"", ""Heating"", ""Wifi"", ""Free street parking"", ""Exterior security cameras on property"", ""Lockbox"", ""Paid washer \u2013 In building"", ""Central air conditioning"", ""Dedicated workspace"", ""Kitchen"", ""Iron"", ""Self check-in"", ""Smoke alarm"", ""Refrigerator"", ""Essentials"", ""Fire extinguisher"", ""Hot water""]",t,2024-09-05,2020-02-22,2024-03-17,DA0563/2017,t,30718307,217499136.0,5.0,5.0,4.0,1.0,1.0,3.0,200.0,1.0,365.0,28,58.0,88.0,361.0,37.0,5.0,0.0,4.93,4.91,4.97,4.96,4.92,5.0,0.0,0.0,0.0,0.67,3
2218,https://www.airbnb.com/rooms/34259833,2024-09-05,Este airbnb no cuenta con una descripcion detallada,https://www.airbnb.com/users/show/11281878,2014-01-14,within an hour,100%,93%,f,"['email', 'phone']",t,Neighborhood highlights,Break O'Day,Room in resort,Hotel room,"[""Fire extinguisher"", ""Free parking on premises"", ""Shampoo"", ""Lockbox"", ""TV"", ""Air conditioning"", ""Kitchen"", ""Self check-in"", ""Smoke alarm"", ""Hair dryer"", ""Essentials"", ""Pool"", ""Iron""]",t,2024-09-05,2020-09-28,2022-10-15,No cuenta con licencia,f,34259833,11281878.0,2.56,3.23,4.0,1.0,2.0,2.0,256.0,1.0,1125.0,13,24.0,34.0,239.0,8.0,0.0,0.0,4.88,4.88,4.88,4.88,5.0,2.36,1.0,0.0,0.0,0.17,3
2219,https://www.airbnb.com/rooms/34259845,2024-09-05,Este airbnb no cuenta con una descripcion detallada,https://www.airbnb.com/users/show/11281878,2014-01-14,within an hour,100%,93%,f,"['email', 'phone']",t,Neighborhood highlights,Break O'Day,Room in resort,Hotel room,"[""Fire extinguisher"", ""Free parking on premises"", ""Shampoo"", ""Lockbox"", ""TV"", ""Air conditioning"", ""Kitchen"", ""Self check-in"", ""Smoke alarm"", ""Hair dryer"", ""Essentials"", ""Pool"", ""Iron""]",t,2024-09-05,2020-02-08,2023-08-11,No cuenta con licencia,f,34259845,11281878.0,2.56,3.23,4.0,1.0,2.0,2.0,256.0,1.0,1125.0,16,24.0,30.0,233.0,7.0,0.0,0.0,4.93,4.91,4.97,4.96,4.92,2.36,1.0,0.0,0.0,0.13,3
2221,https://www.airbnb.com/rooms/34261144,2024-09-05,"The modern self-contained villa located within the Family owned White Sands Estate offers spectacular ocean views.<br />The Estate’s amenities include a swimming pool, 50 seat cinema, tennis courts, putting green, BBQ area, play ground and games room.<br />The onsite Cellar door showcases the products we lovingly created in our Brewery, Distillery and Vineyard.",https://www.airbnb.com/users/show/11281878,2014-01-14,within an hour,100%,93%,f,"['email', 'phone']",t,Neighborhood highlights,Break O'Day,Room in resort,Hotel room,"[""Fire extinguisher"", ""Heating"", ""Dryer"", ""Free parking on premises"", ""Shampoo"", ""Lockbox"", ""TV"", ""Air conditioning"", ""Kitchen"", ""Washer"", ""Self check-in"", ""Smoke alarm"", ""Hair dryer"", ""Essentials"", ""Pool"", ""Iron""]",t,2024-09-05,2020-08-07,2023-12-11,No cuenta con licencia,f,34261144,11281878.0,2.56,3.23,5.0,1.0,2.0,3.0,256.0,1.0,1125.0,18,30.0,37.0,238.0,10.0,2.0,0.0,4.9,4.9,4.97,4.96,4.8,2.36,1.0,0.0,0.0,0.2,3
2222,https://www.airbnb.com/rooms/34261246,2024-09-05,"The modern self-contained villa located within the Family owned White Sands Estate offers spectacular ocean views.<br />The Estate’s amenities include a swimming pool, 50 seat cinema, tennis courts, putting green, BBQ area, play ground and games room.<br />The onsite Cellar door showcases the products we lovingly created in our Brewery, Distillery and Vineyard.",https://www.airbnb.com/users/show/11281878,2014-01-14,within an hour,100%,93%,f,"['email', 'phone']",t,Neighborhood highlights,Break O'Day,Room in resort,Hotel room,"[""Fire extinguisher"", ""Heating"", ""Dryer"", ""Free parking on premises"", ""Shampoo"", ""Lockbox"", ""TV"", ""Air conditioning"", ""Kitchen"", ""Washer"", ""Self check-in"", ""Smoke alarm"", ""Hair dryer"", ""Essentials"", ""Pool"", ""Iron""]",t,2024-09-05,2021-01-05,2024-04-03,No cuenta con licencia,f,34261246,11281878.0,2.56,3.23,5.0,1.0,2.0,3.0,256.0,1.0,1125.0,15,26.0,34.0,233.0,18.0,5.0,0.0,4.89,4.72,4.97,4.96,4.89,2.36,1.0,0.0,0.0,0.4,3
2223,https://www.airbnb.com/rooms/34261314,2024-09-05,"The modern self-contained villa located within the Family owned White Sands Estate offers spectacular ocean views.<br />The Estate’s amenities include a swimming pool, 50 seat cinema, tennis courts, putting green, BBQ area, play ground and games room.<br />The onsite Cellar door showcases the products we lovingly created in our Brewery, Distillery and Vineyard.",https://www.airbnb.com/users/show/11281878,2014-01-14,within an hour,100%,93%,f,"['email', 'phone']",t,Neighborhood highlights,Break O'Day,Room in resort,Hotel room,"[""Fire extinguisher"", ""Heating"", ""Dryer"", ""Free parking on premises"", ""Shampoo"", ""Lockbox"", ""TV"", ""Air conditioning"", ""Kitchen"", ""Washer"", ""Self check-in"", ""Smoke alarm"", ""Hair dryer"", ""Essentials"", ""Pool"", ""Iron""]",t,2024-09-05,2021-02-25,2023-10-19,No cuenta con licencia,f,34261314,11281878.0,2.56,3.23,5.0,1.0,2.0,3.0,256.0,1.0,1125.0,25,33.0,41.0,237.0,32.0,1.0,0.0,4.93,4.91,4.97,4.96,4.92,2.36,1.0,0.0,0.0,0.74,3
2226,https://www.airbnb.com/rooms/34312298,2024-09-05,"The Lily Room, located in our Garden Cottage, is named after the beautiful lilliums flowering early Summer in the garden. It is spacious with a queen and single bed for an extra guest or child and is well equipped for either short or longer stays, with microwave, bar fridge and full crockery supplied.  Continental breakfast is included in the price and provided as room service.",https://www.airbnb.com/users/show/22700250,2014-10-19,within an hour,100%,100%,f,"['email', 'phone']",t,Neighborhood highlights,Waratah/Wynyard,Room in bed and breakfast,Hotel room,"[""Dishes and silverware"", ""TV"", ""Hangers"", ""Hair dryer"", ""First aid kit"", ""Crib"", ""Microwave"", ""Heating"", ""Free parking on premises"", ""Wifi"", ""Outdoor furniture"", ""Private backyard \u2013 Fully fenced"", ""Barbecue utensils"", ""Extra pillows and blankets"", ""Single level home"", ""Waterfront"", ""Toaster"", ""Fire extinguisher"", ""Coffee maker"", ""Dryer"", ""Saville Row shampoo"", ""Host greets you"", ""Long term stays allowed"", ""Washer"", ""High chair"", ""Breakfast"", ""Mini fridge"", ""Carbon monoxide alarm"", ""Freezer"", ""Clothing storage"", ""Luggage dropoff allowed"", ""Saville Row body soap"", ""Hot water kettle"", ""Saville Row conditioner"", ""BBQ grill"", ""Children\u2019s books and toys for ages 0-2 years old and 2-5 years old"", ""Bed linens"", ""Children\u2019s dinnerware"", ""Portable fans"", ""Room-darkening shades"", ""Smoke alarm"", ""Refrigerator"", ""Essentials"", ""Wine glasses"", ""Iron"", ""Hot water""]",t,2024-09-05,2021-02-16,2023-12-20,No cuenta con licencia,t,34312298,22700250.0,3.0,5.0,3.0,1.0,1.0,3.0,200.0,1.0,1125.0,10,11.0,19.0,252.0,7.0,1.0,0.0,4.86,4.86,5.0,4.86,5.0,3.0,0.0,0.0,0.0,0.16,3
2227,https://www.airbnb.com/rooms/34312309,2024-09-05,"Including continental breakfast provided as room service, our Tulip room is perfectly situated under the magnificent over 100 year old Oak Tree.  <br /><br />Recently renovated with everything you need during your stay including tea and coffee making facilities, bar fridge, microwave and extra crockery.  <br /><br />With your own private access and outdoor setting overlooking our garden with a backdrop of the rolling green hills of Table Cape, it is the perfect base to explore the North West Coast of Tasmania.",https://www.airbnb.com/users/show/22700250,2014-10-19,within an hour,100%,100%,f,"['email', 'phone']",t,Neighborhood highlights,Waratah/Wynyard,Room in bed and breakfast,Hotel room,"[""Dishes and silverware"", ""Hangers"", ""Children\u2019s books and toys"", ""Hair dryer"", ""First aid kit"", ""Crib"", ""Microwave"", ""Heating"", ""Free parking on premises"", ""Wifi"", ""Outdoor furniture"", ""Private backyard \u2013 Fully fenced"", ""Barbecue utensils"", ""Extra pillows and blankets"", ""Waterfront"", ""Toaster"", ""HDTV with DVD player"", ""Fire extinguisher"", ""Coffee maker"", ""Dryer"", ""Saville Row shampoo"", ""Clothing storage: wardrobe"", ""Samsung refrigerator"", ""Long term stays allowed"", ""Paid washer \u2013 In building"", ""High chair"", ""Private patio or balcony"", ""Mini fridge"", ""Carbon monoxide alarm"", ""Freezer"", ""Dedicated workspace"", ""Luggage dropoff allowed"", ""Saville Row body soap"", ""Hot water kettle"", ""Saville Row conditioner"", ""BBQ grill"", ""Bed linens"", ""Children\u2019s dinnerware"", ""Portable fans"", ""Smoke alarm"", ""Wine glasses"", ""Breakfast"", ""Essentials"", ""Iron"", ""Hot water""]",t,2024-09-05,2019-10-17,2023-01-10,No cuenta con licencia,t,34312309,22700250.0,3.0,5.0,2.0,1.0,1.0,1.0,157.0,1.0,1125.0,12,18.0,22.0,242.0,14.0,0.0,0.0,5.0,5.0,5.0,5.0,4.93,3.0,0.0,0.0,0.0,0.24,3
2236,https://www.airbnb.com/rooms/34426877,2024-09-05,"The modern self-contained villa located within the Family owned White Sands Estate offers spectacular ocean views.<br />The Estate’s amenities include a swimming pool, 50 seat cinema, tennis courts, putting green, BBQ area, play ground and games room.<br />The onsite Cellar door showcases the products we lovingly created in our Brewery, Distillery and Vineyard.",https://www.airbnb.com/users/show/11281878,2014-01-14,within an hour,100%,93%,f,"['email', 'phone']",t,Neighborhood highlights,Break O'Day,Room in resort,Hotel room,"[""Fire extinguisher"", ""Heating"", ""Dryer"", ""Free parking on premises"", ""Shampoo"", ""Lockbox"", ""TV"", ""Air conditioning"", ""Kitchen"", ""Washer"", ""Self check-in"", ""Smoke alarm"", ""Hair dryer"", ""Essentials"", ""Pool"", ""Iron""]",t,2024-09-05,2021-05-20,2023-12-17,No cuenta con licencia,f,34426877,11281878.0,2.56,3.23,6.0,1.0,2.0,3.0,200.0,1.0,1125.0,25,36.0,44.0,234.0,9.0,1.0,0.0,4.78,4.89,4.97,4.96,4.89,2.36,1.0,0.0,0.0,0.22,3
2237,https://www.airbnb.com/rooms/34427002,2024-09-05,"The modern self-contained villa located within the Family owned White Sands Estate offers spectacular ocean views.<br />The Estate’s amenities include a swimming pool, 50 seat cinema, tennis courts, putting green, BBQ area, play ground and games room.<br />The onsite Cellar door showcases the products we lovingly created in our Brewery, Distillery and Vineyard.",https://www.airbnb.com/users/show/11281878,2014-01-14,within an hour,100%,93%,f,"['email', 'phone']",t,Neighborhood highlights,Break O'Day,Room in resort,Hotel room,"[""Fire extinguisher"", ""Heating"", ""Dryer"", ""Free parking on premises"", ""Shampoo"", ""Lockbox"", ""TV"", ""Air conditioning"", ""Kitchen"", ""Washer"", ""Self check-in"", ""Smoke alarm"", ""Hair dryer"", ""Essentials"", ""Pool"", ""Iron""]",t,2024-09-05,2021-07-01,2022-12-17,No cuenta con licencia,f,34427002,11281878.0,2.56,3.23,6.0,1.0,2.0,3.0,200.0,1.0,1125.0,29,38.0,47.0,255.0,4.0,0.0,0.0,4.93,4.75,5.0,4.96,5.0,2.36,1.0,0.0,0.0,0.1,3
2238,https://www.airbnb.com/rooms/34427140,2024-09-05,"The modern self-contained villa located within the Family owned White Sands Estate offers spectacular ocean views.<br />The Estate’s amenities include a swimming pool, 50 seat cinema, tennis courts, putting green, BBQ area, play ground and games room.<br />The onsite Cellar door showcases the products we lovingly created in our Brewery, Distillery and Vineyard.",https://www.airbnb.com/users/show/11281878,2014-01-14,within an hour,100%,93%,f,"['email', 'phone']",t,Neighborhood highlights,Break O'Day,Room in resort,Hotel room,"[""Fire extinguisher"", ""Heating"", ""Dryer"", ""Free parking on premises"", ""Shampoo"", ""Lockbox"", ""TV"", ""Air conditioning"", ""Kitchen"", ""Washer"", ""Self check-in"", ""Smoke alarm"", ""Hair dryer"", ""Essentials"", ""Pool"", ""Iron""]",t,2024-09-05,2023-10-05,2024-01-08,No cuenta con licencia,f,34427140,11281878.0,2.56,3.23,6.0,1.0,2.0,5.0,256.0,1.0,1125.0,27,47.0,56.0,257.0,2.0,2.0,0.0,5.0,5.0,5.0,5.0,5.0,2.36,1.0,0.0,0.0,0.18,3
2239,https://www.airbnb.com/rooms/34427248,2024-09-05,"The modern self-contained villa located within the Family owned White Sands Estate offers spectacular ocean views.<br />The Estate’s amenities include a swimming pool, 50 seat cinema, tennis courts, putting green, BBQ area, play ground and games room.<br />The onsite Cellar door showcases the products we lovingly created in our Brewery, Distillery and Vineyard.",https://www.airbnb.com/users/show/11281878,2014-01-14,within an hour,100%,93%,f,"['email', 'phone']",t,Neighborhood highlights,Break O'Day,Room in resort,Hotel room,"[""Fire extinguisher"", ""Heating"", ""Dryer"", ""Free parking on premises"", ""Shampoo"", ""Lockbox"", ""TV"", ""Air conditioning"", ""Kitchen"", ""Washer"", ""Self check-in"", ""Smoke alarm"", ""Hair dryer"", ""Essentials"", ""Pool"", ""Iron""]",t,2024-09-05,2020-09-29,2023-11-08,No cuenta con licencia,f,34427248,11281878.0,2.56,3.23,4.0,1.0,2.0,2.0,256.0,1.0,1125.0,19,35.0,42.0,240.0,17.0,1.0,0.0,5.0,5.0,4.97,4.96,5.0,2.36,1.0,0.0,0.0,0.35,3
2240,https://www.airbnb.com/rooms/34427443,2024-09-05,"The modern self-contained villa located within the Family owned White Sands Estate offers spectacular ocean views.<br />The Estate’s amenities include a swimming pool, 50 seat cinema, tennis courts, putting green, BBQ area, play ground and games room.<br />The onsite Cellar door showcases the products we lovingly created in our Brewery, Distillery and Vineyard.",https://www.airbnb.com/users/show/11281878,2014-01-14,within an hour,100%,93%,f,"['email', 'phone']",t,Neighborhood highlights,Break O'Day,Room in resort,Hotel room,"[""Fire extinguisher"", ""Heating"", ""Dryer"", ""Free parking on premises"", ""Shampoo"", ""Lockbox"", ""TV"", ""Air conditioning"", ""Kitchen"", ""Washer"", ""Self check-in"", ""Smoke alarm"", ""Hair dryer"", ""Essentials"", ""Pool"", ""Iron""]",t,2024-09-05,2021-01-06,2023-10-29,No cuenta con licencia,f,34427443,11281878.0,2.56,3.23,6.0,1.0,2.0,3.0,200.0,1.0,1125.0,24,36.0,40.0,252.0,10.0,1.0,0.0,4.93,4.91,4.97,4.96,4.8,2.36,1.0,0.0,0.0,0.22,3
